New Acc. No.,Old Acc. Number,Acc.Name,Meter No.,Phone No.,Zone,Sub-Zone,Longitude,Latitude,Walkroute,Water,Sewer,Connection Status,Tarriff,Building Type,House Type,Hse. Units
,,,,,GREENFIELD,GREENFIELD,278549.263,9878834.253,Unknown,,,,,,,
4285,2200604285,,,,GREENFIELD,GREENFIELD,278535.9069,9878830.374,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278544.8107,9878833.329,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278598.483,9878754.656,Unknown,,,,,,,
4438,2200604438,,,,GREENFIELD,GREENFIELD,278601.8186,9878760.926,Unknown,,,,,,,
4489,2200604489,,,,GREENFIELD,GREENFIELD,278622.4278,9878738.82,Unknown,,,,,,,
3177,2200603177,,,,GREENFIELD,GREENFIELD,278603.5079,9878731.618,Unknown,,,,,,,
4409,2200604409,,,,GREENFIELD,GREENFIELD,278624.4691,9878738.268,Unknown,,,,,,,
18679,2200618679,,,,GREENFIELD,GREENFIELD,278573.0894,9878717.405,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278576.6071,9878728.651,Unknown,,,,,,,
4484,2200604484,,,,GREENFIELD,GREENFIELD,278545.4556,9878700.428,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278540.6341,9878696.738,Unknown,,,,,,,
4318,2200604318,,,,GREENFIELD,GREENFIELD,278547.6875,9878692.319,Unknown,,,,,,,
4282,2200604282,,,,GREENFIELD,GREENFIELD,278503.3532,9878678.834,Unknown,,,,,,,
4502,2200604502,,,,GREENFIELD,GREENFIELD,278507.2579,9878666.118,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278525.8166,9878658.572,Unknown,,,,,,,
1208,220061208,,,,GREENFIELD,GREENFIELD,278520.2506,9878658.384,Unknown,,,,,,,
4331,2200604331,,,,GREENFIELD,GREENFIELD,278464.0311,9878661.296,Unknown,,,,,,,
4293,2200604293,,,,GREENFIELD,GREENFIELD,278490.7629,9878639.563,Unknown,,,,,,,
4469,2200604469,,,,GREENFIELD,GREENFIELD,278503.7522,9878636.807,Unknown,,,,,,,
4458,2200604458,,,,GREENFIELD,GREENFIELD,278494.6587,9878640.119,Unknown,,,,,,,
4440,2200604440,,,,GREENFIELD,GREENFIELD,278490.3863,9878647.673,Unknown,,,,,,,
4391,2200604391,,,,GREENFIELD,GREENFIELD,278475.7253,9878653.193,Unknown,,,,,,,
4365,2200604365,,,,GREENFIELD,GREENFIELD,278469.5961,9878662.959,Unknown,,,,,,,
12917,2200612917,,,,GREENFIELD,GREENFIELD,278445.6769,9878640.271,Unknown,,,,,,,
4392,2200604392,,,,GREENFIELD,GREENFIELD,278440.8629,9878625.337,Unknown,,,,,,,
4435,2200604435,,,,GREENFIELD,GREENFIELD,278455.8998,9878612.812,Unknown,,,,,,,
4472,2200604472,,,,GREENFIELD,GREENFIELD,278453.1338,9878587.004,Unknown,,,,,,,
4344,2200604344,,,,GREENFIELD,GREENFIELD,278397.8291,9878609.271,Unknown,,,,,,,
4329,2200604329,,,,GREENFIELD,GREENFIELD,278400.6138,9878606.877,Unknown,,,,,,,
4457,2200604457,,,,GREENFIELD,GREENFIELD,278094.3957,9878507.504,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278091.5189,9878509.032,Unknown,,,,,,,
7124,2200607124,,,,GREENFIELD,GREENFIELD,278072.5337,9878460.522,Unknown,,,,,,,
16799,2200616799,,,,GREENFIELD,GREENFIELD,277945.2723,9878407.332,Unknown,,,,,,,
14205,2200614205,,,,GREENFIELD,GREENFIELD,278210.2818,9878507.931,Unknown,,,,,,,
4382,2200604382,,,,GREENFIELD,GREENFIELD,278250.895,9878481.378,Unknown,,,,,,,
7125,2200607125,,,,GREENFIELD,GREENFIELD,278267.7981,9878452.56,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278265.1988,9878510.825,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278240.336,9878539.969,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278234.8725,9878553.127,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278282.9101,9878549.822,Unknown,,,,,,,
20788,2200620788,,,,GREENFIELD,GREENFIELD,278326.95,9878503.88,Unknown,,,,,,,
4370,2200604370,,,,GREENFIELD,GREENFIELD,278322.6539,9878547.066,Unknown,,,,,,,
11022,2200611022,,,,GREENFIELD,GREENFIELD,278345.1288,9878537.44,Unknown,,,,,,,
4508,2200604508,,,,GREENFIELD,GREENFIELD,278304.9156,9878659.974,Unknown,,,,,,,
14203,2200614203,,,,GREENFIELD,GREENFIELD,278345.2369,9878625.937,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278334.7272,9878638.446,Unknown,,,,,,,
4487,2200604487,,,,GREENFIELD,GREENFIELD,278353.4644,9878613.574,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278385.0445,9878555.236,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278420.7614,9878581.49,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278426.2213,9878573.807,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278407.7049,9878601.462,Unknown,,,,,,,
4421,2200604421,,,,GREENFIELD,GREENFIELD,278402.8696,9878618.381,Unknown,,,,,,,
10411,2200610411,,,,GREENFIELD,GREENFIELD,278355.6182,9878666.994,Unknown,,,,,,,
15148,2200615148,,,,GREENFIELD,GREENFIELD,278349.4117,9878681.349,Unknown,,,,,,,
4323,2200604323,,,,GREENFIELD,GREENFIELD,278311.55,9878727.59,Unknown,,,,,,,
475,2200600475,,,,GREENFIELD,GREENFIELD,278389.1106,9878690.241,Unknown,,,,,,,
4385,2200604385,,,,GREENFIELD,GREENFIELD,278389.5971,9878684.103,Unknown,,,,,,,
4324,2200604324,,,,GREENFIELD,GREENFIELD,278407.2988,9878653.996,Unknown,,,,,,,
4482,2200604482,,,,GREENFIELD,GREENFIELD,278465.0559,9878626.754,Unknown,,,,,,,
4361,2200604361,,,,GREENFIELD,GREENFIELD,278363.0515,9878537.692,Unknown,,,,,,,
4387,2200604387,,,,GREENFIELD,GREENFIELD,278362.9982,9878534.208,Unknown,,,,,,,
4490,2200604490,,,,GREENFIELD,GREENFIELD,278301.4386,9878531.9,Unknown,,,,,,,
4467,2200604467,,,,GREENFIELD,GREENFIELD,278076.1996,9878583.343,Unknown,,,,,,,
4414,2200604414,,,,GREENFIELD,GREENFIELD,278040.3102,9878565.384,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278047.2819,9878572.061,Unknown,,,,,,,
4368,2200604368,,,,GREENFIELD,GREENFIELD,278035.1801,9878523.63,Unknown,,,,,,,
4369,2200604369,,,,GREENFIELD,GREENFIELD,278030.4051,9878505.857,Unknown,,,,,,,
4343,2200604343,,,,GREENFIELD,GREENFIELD,278027.1403,9878532.767,Unknown,,,,,,,
4394,2200604394,,,,GREENFIELD,GREENFIELD,278011.0343,9878534.858,Unknown,,,,,,,
4468,2200604468,,,,GREENFIELD,GREENFIELD,278002.0699,9878539.165,Unknown,,,,,,,
7925,2200607925,,,,GREENFIELD,GREENFIELD,277983.8102,9878515.651,Unknown,,,,,,,
4503,2200604503,,,,GREENFIELD,GREENFIELD,277987.5587,9878486.972,Unknown,,,,,,,
4429,2200604429,,,,GREENFIELD,GREENFIELD,277986.0721,9878490.363,Unknown,,,,,,,
15896,2200615896,,,,GREENFIELD,GREENFIELD,277980.9792,9878504.11,Unknown,,,,,,,
12915,2200612915,,,,GREENFIELD,GREENFIELD,277978.3534,9878518.689,Unknown,,,,,,,
12550,2200612550,,,,GREENFIELD,GREENFIELD,277950.0241,9878487.703,Unknown,,,,,,,
4480,2200604480,,,,GREENFIELD,GREENFIELD,277950.5147,9878475.334,Unknown,,,,,,,
12015,2200612015,,,,GREENFIELD,GREENFIELD,277961.1548,9878462.144,Unknown,,,,,,,
4463,2200604463,,,,GREENFIELD,GREENFIELD,277922.3022,9878435.961,Unknown,,,,,,,
4439,2200604439,,,,GREENFIELD,GREENFIELD,277912.3496,9878447.752,Unknown,,,,,,,
4397,2200604397,,,,GREENFIELD,GREENFIELD,277913.9172,9878461.854,Unknown,,,,,,,
4393,2200604393,,,,GREENFIELD,GREENFIELD,277910.2503,9878451.787,Unknown,,,,,,,
4505,2200604505,,,,GREENFIELD,GREENFIELD,277902.8819,9878400.188,Unknown,,,,,,,
4444,2200604444,,,,GREENFIELD,GREENFIELD,277916.3962,9878389.396,Unknown,,,,,,,
17856,2200617856,,,,GREENFIELD,GREENFIELD,277919.9487,9878376.2,Unknown,,,,,,,
11183,2200611183,,,,GREENFIELD,GREENFIELD,277876.6342,9878419.083,Unknown,,,,,,,
4441,2200604441,,,,GREENFIELD,GREENFIELD,277950.1714,9878405.952,Unknown,,,,,,,
4395,2200604395,,,,GREENFIELD,GREENFIELD,277961.3134,9878391.25,Unknown,,,,,,,
4434,2200604434,,,,GREENFIELD,GREENFIELD,277966.6856,9878403.936,Unknown,,,,,,,
4378,2200604378,,,,GREENFIELD,GREENFIELD,277955.8156,9878400.113,Unknown,,,,,,,
4445,2200604445,,,,GREENFIELD,GREENFIELD,277976.4226,9878464.937,Unknown,,,,,,,
9019,2200609019,,,,GREENFIELD,GREENFIELD,277988.6986,9878474.788,Unknown,,,,,,,
4504,2200604504,,,,GREENFIELD,GREENFIELD,278014.7005,9878462.659,Unknown,,,,,,,
4500,2200604500,,,,GREENFIELD,GREENFIELD,278024.5031,9878453.19,Unknown,,,,,,,
4332,2200604332,,,,GREENFIELD,GREENFIELD,278035.8147,9878434.655,Unknown,,,,,,,
10178,2200610178,,,,GREENFIELD,GREENFIELD,278036.5553,9878436.904,Unknown,,,,,,,
4442,2200604442,,,,GREENFIELD,GREENFIELD,278018.0042,9878488.651,Unknown,,,,,,,
4493,2200604493,,,,GREENFIELD,GREENFIELD,278055.8899,9878490.077,Unknown,,,,,,,
724,220060724,,,,GREENFIELD,GREENFIELD,278072.8487,9878461.149,Unknown,,,,,,,
4418,2200604418,,,,GREENFIELD,GREENFIELD,278090.553,9878510.745,Unknown,,,,,,,
4407,2200604407,,,,GREENFIELD,GREENFIELD,278156.4226,9878532.485,Unknown,,,,,,,
11697,2200611697,,,,GREENFIELD,GREENFIELD,278165.8019,9878517.966,Unknown,,,,,,,
4495,2200604495,,,,GREENFIELD,GREENFIELD,278171.0453,9878501.214,Unknown,,,,,,,
4390,2200604390,,,,GREENFIELD,GREENFIELD,278170.3755,9878448.403,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278151.5547,9878431.506,Unknown,,,,,,,
4403,2200604403,,,,GREENFIELD,GREENFIELD,278119.4661,9878417.549,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278110.3498,9878399.368,Unknown,,,,,,,
4304,2200604304,,,,GREENFIELD,GREENFIELD,278096.6801,9878393,Unknown,,,,,,,
4376,2200604376,,,,GREENFIELD,GREENFIELD,278091.6582,9878383.743,Unknown,,,,,,,
4348,2200604348,,,,GREENFIELD,GREENFIELD,278056.8222,9878372.033,Unknown,,,,,,,
11503,2200611503,,,,GREENFIELD,GREENFIELD,278047.4748,9878366.553,Unknown,,,,,,,
6102,2200606102,,,,GREENFIELD,GREENFIELD,278024.7954,9878348.916,Unknown,,,,,,,
4396,2200604396,,,,GREENFIELD,GREENFIELD,278013.5,9878343.286,Unknown,,,,,,,
4470,2200604470,,,,GREENFIELD,GREENFIELD,278003.523,9878335.943,Unknown,,,,,,,
21129,2200621129,,,,GREENFIELD,GREENFIELD,277990.1138,9878328.229,Unknown,,,,,,,
4333,2200604333,,,,GREENFIELD,GREENFIELD,277983.9193,9878324.575,Unknown,,,,,,,
4491,2200604491,,,,GREENFIELD,GREENFIELD,277972.6066,9878317.065,Unknown,,,,,,,
4456,2200604456,,,,GREENFIELD,GREENFIELD,278000.5689,9878314.319,Unknown,,,,,,,
4306,2200604306,,,,GREENFIELD,GREENFIELD,278005.4814,9878292.83,Unknown,,,,,,,
4305,2200604305,,,,GREENFIELD,GREENFIELD,278012.9783,9878290.991,Unknown,,,,,,,
4316,2200604316,,,,GREENFIELD,GREENFIELD,278004.0933,9878287.741,Unknown,,,,,,,
4437,2200604437,,,,GREENFIELD,GREENFIELD,278000.2791,9878331.517,Unknown,,,,,,,
4301,2200604301,,,,GREENFIELD,GREENFIELD,278023.3217,9878333.081,Unknown,,,,,,,
4384,2200604384,,,,GREENFIELD,GREENFIELD,278037.1034,9878311.007,Unknown,,,,,,,
4426,2200604426,,,,GREENFIELD,GREENFIELD,278068.4336,9878321.351,Unknown,,,,,,,
4300,2200604300,,,,GREENFIELD,GREENFIELD,278041.9965,9878346.18,Unknown,,,,,,,
4381,2200604381,,,,GREENFIELD,GREENFIELD,278049.6301,9878361.835,Unknown,,,,,,,
4340,2200604340,,,,GREENFIELD,GREENFIELD,278057.9732,9878371.094,Unknown,,,,,,,
4362,2200604362,,,,GREENFIELD,GREENFIELD,278091.7725,9878323.762,Unknown,,,,,,,
4436,2200604436,,,,GREENFIELD,GREENFIELD,278089.5727,9878339.503,Unknown,,,,,,,
4364,2200604364,,,,GREENFIELD,GREENFIELD,278065.9271,9878379.413,Unknown,,,,,,,
4383,2200604383,,,,GREENFIELD,GREENFIELD,278076.131,9878380.286,Unknown,,,,,,,
4302,2200604302,,,,GREENFIELD,GREENFIELD,278105.3848,9878360.656,Unknown,,,,,,,
4320,2200604320,,,,GREENFIELD,GREENFIELD,278099.444,9878366.034,Unknown,,,,,,,
4494,2200604494,,,,GREENFIELD,GREENFIELD,277993.266,9878275.623,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,277979.6821,9878307.337,Unknown,,,,,,,
4379,2200604379,,,,GREENFIELD,GREENFIELD,278095.8609,9878397.257,Unknown,,,,,,,
13431,2200613431,,,,GREENFIELD,GREENFIELD,278113.2578,9878406.817,Unknown,,,,,,,
4454,2200604454,,,,GREENFIELD,GREENFIELD,278122.186,9878401.054,Unknown,,,,,,,
4516,2200604516,,,,GREENFIELD,GREENFIELD,278127.5184,9878389.979,Unknown,,,,,,,
4408,2200604408,,,,GREENFIELD,GREENFIELD,278168.7064,9878419.462,Unknown,,,,,,,
4485,2200604485,,,,GREENFIELD,GREENFIELD,278168.4912,9878408.2,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278192.9689,9878455.865,Unknown,,,,,,,
4371,2200604371,,,,GREENFIELD,GREENFIELD,278211.4322,9878424.357,Unknown,,,,,,,
4477,2200604477,,,,GREENFIELD,GREENFIELD,278194.443,9878443.24,Unknown,,,,,,,
4380,2200604380,,,,GREENFIELD,GREENFIELD,278237.7864,9878468.135,Unknown,,,,,,,
4335,2200604335,,,,GREENFIELD,GREENFIELD,278244.7507,9878458.056,Unknown,,,,,,,
4507,2200604507,,,,GREENFIELD,GREENFIELD,278305.1811,9878540.031,Unknown,,,,,,,
4298,2200604298,,,,GREENFIELD,GREENFIELD,278312.2821,9878519.741,Unknown,,,,,,,
4479,2200604479,,,,GREENFIELD,GREENFIELD,278320.2162,9878502.217,Unknown,,,,,,,
17858,2200617858,,,,GREENFIELD,GREENFIELD,278151.7836,9878533.514,Unknown,,,,,,,
,,,,,GREENFIELD,GREENFIELD,278383.6883,9878557.945,Unknown,,,,,,,
4428,2200604428,,,,GREENFIELD,GREENFIELD,278658.8166,9878787.027,Unknown,,,,,,,
4309,2200604309,,,,GREENFIELD,GREENFIELD,278663.1644,9878777.63,Unknown,,,,,,,
4455,2200604455,,,,GREENFIELD,GREENFIELD,278686.1683,9878753.608,Unknown,,,,,,,
4275,2200504275,,,,JOYLAND,JOYLAND,278621.551,9877911.109,Unknown,,,,,,,
4077,2200504077,,,,JOYLAND,JOYLAND,278552.1415,9877856.317,Unknown,,,,,,,
4159,2200504159,,,,JOYLAND,JOYLAND,278512.3682,9877792.586,Unknown,,,,,,,
4268,2200504268,,,,JOYLAND,JOYLAND,278493.7215,9877765.274,Unknown,,,,,,,
4059,2200504059,,,,JOYLAND,JOYLAND,278467.8837,9877726.622,Unknown,,,,,,,
4086,2200504086,,,,JOYLAND,JOYLAND,278463.9374,9877718.25,Unknown,,,,,,,
4182,2200504182,,,,JOYLAND,JOYLAND,278428.687,9877688.329,Unknown,,,,,,,
17010760,2.20E+12,,,,JOYLAND,JOYLAND,278333.9008,9877682.053,Unknown,,,,,,,
4222,2200504222,,,,JOYLAND,JOYLAND,278348.9185,9877725.731,Unknown,,,,,,,
856,220050856,,,,JOYLAND,JOYLAND,278349.654,9877735.556,Unknown,,,,,,,
10408,2200510408,,,,JOYLAND,JOYLAND,278322.2055,9877747.058,Unknown,,,,,,,
4181,2200504181,,,,JOYLAND,JOYLAND,278296.4366,9877771.483,Unknown,,,,,,,
10763,2200510763,,,,JOYLAND,JOYLAND,278251.2378,9877802.365,Unknown,,,,,,,
4184,2200504184,,,,JOYLAND,JOYLAND,278249.0302,9877802.031,Unknown,,,,,,,
4057,2200504057,,,,JOYLAND,JOYLAND,278220.541,9877815.929,Unknown,,,,,,,
4078,2200504078,,,,JOYLAND,JOYLAND,278215.4043,9877811.907,Unknown,,,,,,,
8578,2200508578,,,,JOYLAND,JOYLAND,278203.7639,9877822.738,Unknown,,,,,,,
4150,2200504150,,,,JOYLAND,JOYLAND,278434.0025,9877785.381,Unknown,,,,,,,
9834,2200509834,,,,JOYLAND,JOYLAND,278427.7532,9877808.105,Unknown,,,,,,,
4226,2200504226,,,,JOYLAND,JOYLAND,278387.2921,9877829.386,Unknown,,,,,,,
1065,220051065,,,,JOYLAND,JOYLAND,278345.071,9877846.611,Unknown,,,,,,,
14724,2200514724,,,,JOYLAND,JOYLAND,278346.1822,9877849.709,Unknown,,,,,,,
4200,2200504200,,,,JOYLAND,JOYLAND,278302.9761,9877869.44,Unknown,,,,,,,
14202,2200514202,,,,JOYLAND,JOYLAND,278288.0471,9877887.052,Unknown,,,,,,,
1081,220051081,,,,JOYLAND,JOYLAND,278338.1129,9877902.753,Unknown,,,,,,,
4249,2200504249,,,,JOYLAND,JOYLAND,278426.1036,9877861.135,Unknown,,,,,,,
4129,2200504129,,,,JOYLAND,JOYLAND,278436.9864,9877873.29,Unknown,,,,,,,
4178,2200504178,,,,JOYLAND,JOYLAND,278468.7145,9877898.914,Unknown,,,,,,,
4162,2200504162,,,,JOYLAND,JOYLAND,278496.0996,9877871.21,Unknown,,,,,,,
4198,2200504198,,,,JOYLAND,JOYLAND,278490.5338,9877843.133,Unknown,,,,,,,
4053,2200504053,,,,JOYLAND,JOYLAND,278467.5756,9877826.417,Unknown,,,,,,,
4229,2200504229,,,,JOYLAND,JOYLAND,278466.0476,9877808.647,Unknown,,,,,,,
4176,2200504176,,,,JOYLAND,JOYLAND,278515.4096,9877905.434,Unknown,,,,,,,
4281,2200504281,,,,JOYLAND,JOYLAND,278464.9597,9877964.699,Unknown,,,,,,,
8161,2200508161,,,,JOYLAND,JOYLAND,278427.2446,9877930.462,Unknown,,,,,,,
7312,2200507312,,,,JOYLAND,JOYLAND,278413.9434,9877927.762,Unknown,,,,,,,
15331,2200515331,,,,JOYLAND,JOYLAND,278416.9498,9877926.695,Unknown,,,,,,,
4185,2200504185,,,,JOYLAND,JOYLAND,278523.9059,9878018.268,Unknown,,,,,,,
C16VA122362,22005C16VA122362,,,,JOYLAND,JOYLAND,278465.2836,9878062.983,Unknown,,,,,,,
15033,2200515033,,,,JOYLAND,JOYLAND,278322.39,9877942.318,Unknown,,,,,,,
4205,2200504205,,,,JOYLAND,JOYLAND,278567.655,9877963.311,Unknown,,,,,,,
14727,2200514727,,,,JOYLAND,JOYLAND,278582.6302,9877987.432,Unknown,,,,,,,
26337,2200526337,,,,JOYLAND,JOYLAND,278597.3756,9877966.705,Unknown,,,,,,,
4252,2200504252,,,,JOYLAND,JOYLAND,278616.2647,9877964.413,Unknown,,,,,,,
452,2200500452,,,,JOYLAND,JOYLAND,278679.8288,9878020.823,Unknown,,,,,,,
19175,2200519175,,,,JOYLAND,JOYLAND,278458.9507,9878266.552,Unknown,,,,,,,
6648,2200506648,,,,JOYLAND,JOYLAND,278435.6609,9878246.131,Unknown,,,,,,,
12298,2200512298,,,,JOYLAND,JOYLAND,278409.7015,9878222.649,Unknown,,,,,,,
13071,2200513071,,,,JOYLAND,JOYLAND,278399.6065,9878225.407,Unknown,,,,,,,
9542,2200509542,,,,JOYLAND,JOYLAND,278337.1178,9878169.845,Unknown,,,,,,,
22830,2200522830,,,,JOYLAND,JOYLAND,278316.9523,9878166.311,Unknown,,,,,,,
4219,2200504219,,,,JOYLAND,JOYLAND,278278.5148,9878130.083,Unknown,,,,,,,
4245,2200504245,,,,JOYLAND,JOYLAND,278251.3811,9878114.729,Unknown,,,,,,,
4108,2200504108,,,,JOYLAND,JOYLAND,278252.7187,9878112.149,Unknown,,,,,,,
3997,2200503997,,,,JOYLAND,JOYLAND,278228.2898,9878102.732,Unknown,,,,,,,
3998,2200503998,,,,JOYLAND,JOYLAND,278207.2048,9878087.05,Unknown,,,,,,,
4255,2200504255,,,,JOYLAND,JOYLAND,278187.4976,9878064.069,Unknown,,,,,,,
7922,2200507922,,,,JOYLAND,JOYLAND,278168.6352,9878054.085,Unknown,,,,,,,
4228,2200504228,,,,JOYLAND,JOYLAND,278148.3305,9878036.891,Unknown,,,,,,,
22118,2200522118,,,,JOYLAND,JOYLAND,278163.9982,9878051.999,Unknown,,,,,,,
4273,2200504273,,,,JOYLAND,JOYLAND,278405.8165,9878178.002,Unknown,,,,,,,
4239,2200504239,,,,JOYLAND,JOYLAND,278431.9163,9878130.296,Unknown,,,,,,,
4063,2200504063,,,,JOYLAND,JOYLAND,278410.7768,9878112.863,Unknown,,,,,,,
4068,2200504068,,,,JOYLAND,JOYLAND,278364.1474,9878091.137,Unknown,,,,,,,
10001,2200510001,,,,JOYLAND,JOYLAND,278363.541,9878082.417,Unknown,,,,,,,
4064,2200504064,,,,JOYLAND,JOYLAND,278340.3708,9878077.443,Unknown,,,,,,,
12300,2200512300,,,,JOYLAND,JOYLAND,278303.21,9878046.47,Unknown,,,,,,,
4130,2200504130,,,,JOYLAND,JOYLAND,278301.064,9878037.215,Unknown,,,,,,,
4103,2200504103,,,,JOYLAND,JOYLAND,278290.9231,9878025.411,Unknown,,,,,,,
21043,2200521043,,,,JOYLAND,JOYLAND,278277.6907,9878030.729,Unknown,,,,,,,
4274,2200504274,,,,JOYLAND,JOYLAND,278259.9839,9878013.022,Unknown,,,,,,,
4174,2200504174,,,,JOYLAND,JOYLAND,278239.274,9877991.239,Unknown,,,,,,,
4263,2200504263,,,,JOYLAND,JOYLAND,278261.2359,9877971.973,Unknown,,,,,,,
13387,2200513387,,,,JOYLAND,JOYLAND,278218.4064,9877983.391,Unknown,,,,,,,
4164,2200504164,,,,JOYLAND,JOYLAND,278268.9383,9877912.605,Unknown,,,,,,,
405,2200500405,,,,JOYLAND,JOYLAND,278566.9148,9878265.887,Unknown,,,,,,,
1230,220051230,,,,JOYLAND,JOYLAND,278293.44,9878367.933,Unknown,,,,,,,
488,220050488,,,,JOYLAND,JOYLAND,278320.557,9878241.704,Unknown,,,,,,,
4002,2200504002,,,,JOYLAND,JOYLAND,278231.4139,9878286.4,Unknown,,,,,,,
4234,2200504234,,,,JOYLAND,JOYLAND,278154.8944,9878237.096,Unknown,,,,,,,
27765,2200527765,,,,JOYLAND,JOYLAND,278124.0946,9878210.348,Unknown,,,,,,,
7520,2200507520,,,,JOYLAND,JOYLAND,278172.9795,9878133.202,Unknown,,,,,,,
10177,2200510177,,,,JOYLAND,JOYLAND,278078.8168,9878109.729,Unknown,,,,,,,
7011,2200507011,,,,JOYLAND,JOYLAND,277999.5566,9878135.722,Unknown,,,,,,,
3952,2200503952,,,,JOYLAND,JOYLAND,278061.2651,9878192.721,Unknown,,,,,,,
20653,2200520653,,,,JOYLAND,JOYLAND,278122.2238,9878261.166,Unknown,,,,,,,
7122,2200507122,,,,JOYLAND,JOYLAND,278116.6273,9878278.932,Unknown,,,,,,,
4265,2200504265,,,,JOYLAND,JOYLAND,278105.8236,9878287.053,Unknown,,,,,,,
18432,2200518432,,,,JOYLAND,JOYLAND,278157.159,9878291.051,Unknown,,,,,,,
4084,2200504084,,,,JOYLAND,JOYLAND,278198.507,9878386.543,Unknown,,,,,,,
7924,2200507924,,,,JOYLAND,JOYLAND,278275.0821,9878408.252,Unknown,,,,,,,
1915,220051915,,,,JOYLAND,JOYLAND,278288.2494,9878416.925,Unknown,,,,,,,
11860,2200511860,,,,JOYLAND,JOYLAND,278415.825,9878332.661,Unknown,,,,,,,
4101,2200504101,,,,JOYLAND,JOYLAND,278329.3706,9878435.459,Unknown,,,,,,,
28385,2200528385,,,,JOYLAND,JOYLAND,278313.5116,9878456.683,Unknown,,,,,,,
7514,2200507514,,,,JOYLAND,JOYLAND,278362.2198,9878477.286,Unknown,,,,,,,
28478,2200528478,,,,JOYLAND,JOYLAND,278387.9024,9878498.612,Unknown,,,,,,,
27940,2200527940,,,,JOYLAND,JOYLAND,278546.2661,9878402.774,Unknown,,,,,,,
8575,2200508575,,,,JOYLAND,JOYLAND,278403.5862,9878461.794,Unknown,,,,,,,
18431,2200518431,,,,JOYLAND,JOYLAND,278529.6977,9878486.283,Unknown,,,,,,,
15333,2200515333,,,,JOYLAND,JOYLAND,278524.8061,9878559.993,Unknown,,,,,,,
3941,2200503941,,,,JOYLAND,JOYLAND,278492.7798,9878591.879,Unknown,,,,,,,
341,220050341,,,,JOYLAND,JOYLAND,278509.2076,9878496.499,Unknown,,,,,,,
4075,2200504075,,,,JOYLAND,JOYLAND,278514.911,9878485.462,Unknown,,,,,,,
3958,2200503958,,,,JOYLAND,JOYLAND,278493.1348,9878448.858,Unknown,,,,,,,
4187,2200504187,,,,JOYLAND,JOYLAND,278414.0014,9878312.863,Unknown,,,,,,,
JOSIAHMUCHANGIGACHANJA,22005JOSIAHMUCHANGIGACHANJA,,,,JOYLAND,JOYLAND,278306.4575,9878350.91,Unknown,,,,,,,
20833,2200520833,,,,JOYLAND,JOYLAND,278457.0857,9878336.651,Unknown,,,,,,,
23833,2200523833,,,,JOYLAND,JOYLAND,278513.775,9878380.32,Unknown,,,,,,,
7521,2200507521,,,,JOYLAND,JOYLAND,278559.2839,9878413.087,Unknown,,,,,,,
11013,2200511013,,,,JOYLAND,JOYLAND,278558.8594,9878409.64,Unknown,,,,,,,
C16VA122356,22005C16VA122356,,,,JOYLAND,JOYLAND,278558.7547,9878455.427,Unknown,,,,,,,
23105,2200523105,,,,JOYLAND,JOYLAND,278572.5375,9878487.104,Unknown,,,,,,,
27239,2200527239,,,,JOYLAND,JOYLAND,278632.6054,9878500.397,Unknown,,,,,,,
4183,2200504183,,,,JOYLAND,JOYLAND,278696.4137,9878524.66,Unknown,,,,,,,
649,2200500649,,,,JOYLAND,JOYLAND,278641.4167,9878614.392,Unknown,,,,,,,
4082,2200504082,,,,JOYLAND,JOYLAND,278665.0581,9878636.195,Unknown,,,,,,,
17679,2200517679,,,,JOYLAND,JOYLAND,278671.2021,9878660.033,Unknown,,,,,,,
20357,2200520357,,,,JOYLAND,JOYLAND,278692.3824,9878727.88,Unknown,,,,,,,
4250,2200504250,,,,JOYLAND,JOYLAND,278688.754,9878743.509,Unknown,,,,,,,
14372,2200514372,,,,JOYLAND,JOYLAND,278732.1907,9878683.686,Unknown,,,,,,,
18979,2200518979,,,,JOYLAND,JOYLAND,278695.5936,9878614.078,Unknown,,,,,,,
16515,2200516515,,,,JOYLAND,JOYLAND,278701.8505,9878468.149,Unknown,,,,,,,
