New Acc No,Old Acc No,Zone,Subzone,Longitude,Latitude
6080,3200106080,001 MEMBLEY,MEMBLEY,270165.9123,9871561.99
6175,3200106175,001 MEMBLEY,MEMBLEY,269279.8089,9871174.157
512,3200100512,001 MEMBLEY,MEMBLEY,270140.8857,9871532.773
16207,3200116207,001 MEMBLEY,MEMBLEY,269207.8461,9871212.465
9060,3200109060,001 MEMBLEY,MEMBLEY,270121.166,9871502.656
9603,3200109603,001 MEMBLEY,MEMBLEY,269370.2565,9871406.932
9058,3200109058,001 MEMBLEY,MEMBLEY,270111.3997,9871486.685
14796,3200114796,001 MEMBLEY,MEMBLEY,269373.6713,9871431.009
6067,3200106067,001 MEMBLEY,MEMBLEY,270100.8535,9871471.488
8260,3200108260,001 MEMBLEY,MEMBLEY,269411.1326,9871455.812
6682,3200106682,001 MEMBLEY,MEMBLEY,270094.7332,9871468
5453,3200105453,001 MEMBLEY,MEMBLEY,269405.4599,9871474.426
15981,3200115981,001 MEMBLEY,MEMBLEY,270087.8025,9871456.381
5456,3200105456,001 MEMBLEY,MEMBLEY,269430.3008,9871504.159
18746,3200118746,001 MEMBLEY,MEMBLEY,270079.4428,9871445.112
18753,3200118753,001 MEMBLEY,MEMBLEY,269459.8649,9871519.481
7965,3200107965,001 MEMBLEY,MEMBLEY,270070.9781,9871425.29
11554,3200111554,001 MEMBLEY,MEMBLEY,269464.4119,9871517.881
7571,3200107571,001 MEMBLEY,MEMBLEY,270059.9265,9871416.138
6698,3200206698,001 MEMBLEY,MEMBLEY,269465.1174,9871542.546
5582,3200105582,001 MEMBLEY,MEMBLEY,270054.8831,9871411.729
11054,3200111054,001 MEMBLEY,MEMBLEY,269447.8607,9871569.557
14277,3200114277,001 MEMBLEY,MEMBLEY,270082.5688,9871382.255
17404,3200217404,001 MEMBLEY,MEMBLEY,269381.8998,9871595.906
690,3200100690,001 MEMBLEY,MEMBLEY,270112.4498,9871395.457
7043,3200107043,001 MEMBLEY,MEMBLEY,269524.3368,9871524.856
6684,3200106684,001 MEMBLEY,MEMBLEY,270140.312,9871429.101
10874,3200110874,001 MEMBLEY,MEMBLEY,269524.3269,9871513.058
15134,3200215134,001 MEMBLEY,MEMBLEY,270143.5031,9871429.472
706,3200200706,001 MEMBLEY,MEMBLEY,269594.333,9871486.086
10495,3200110495,001 MEMBLEY,MEMBLEY,270153.1153,9871453.222
761,3200100761,001 MEMBLEY,MEMBLEY,269603.8084,9871468.839
8662,3200108662,001 MEMBLEY,MEMBLEY,270165.9823,9871466.411
6696,3200106696,001 MEMBLEY,MEMBLEY,269545.7047,9871483.156
7576,3200107576,001 MEMBLEY,MEMBLEY,270169.1145,9871471.096
11685,3200111685,001 MEMBLEY,MEMBLEY,269514.8309,9871457.326
5503,3200105503,001 MEMBLEY,MEMBLEY,270199.66,9871463.597
7053,3200107053,001 MEMBLEY,MEMBLEY,269509.326,9871449.524
9067,3200109067,001 MEMBLEY,MEMBLEY,270219.3245,9871442.118
6401,3200106401,001 MEMBLEY,MEMBLEY,269489.0741,9871411.61
5570,3200105570,001 MEMBLEY,MEMBLEY,270256.0185,9871424.983
7044,3200107044,001 MEMBLEY,MEMBLEY,269401.0758,9871355.322
5527,3200105527,001 MEMBLEY,MEMBLEY,270245.5763,9871369.194
7045,3200207045,001 MEMBLEY,MEMBLEY,269434.5422,9871337.263
7367,3200107367,001 MEMBLEY,MEMBLEY,270239.0841,9871366.72
8656,3200108656,001 MEMBLEY,MEMBLEY,269450.0404,9871329.956
5606,3200105606,001 MEMBLEY,MEMBLEY,270233.1922,9871355.268
8257,3200108257,001 MEMBLEY,MEMBLEY,269470.2167,9871319.187
5605,3200105605,001 MEMBLEY,MEMBLEY,270205.3978,9871381.147
12237,3200112237,001 MEMBLEY,MEMBLEY,269450.6067,9871240.958
5475,3200105475,001 MEMBLEY,MEMBLEY,270168.4503,9871415.149
10942,3200110942,001 MEMBLEY,MEMBLEY,269424.0652,9871253.234
86,320010086,001 MEMBLEY,MEMBLEY,270156.4629,9871417.076
11225,3200311225,001 MEMBLEY,MEMBLEY,269423.0462,9871251.26
5427,3200105427,001 MEMBLEY,MEMBLEY,270112.401,9871360.728
13799,3200113799,001 MEMBLEY,MEMBLEY,269394.4215,9871270.54
5426,3200105426,001 MEMBLEY,MEMBLEY,270164.5006,9871335.918
2247,320012247,001 MEMBLEY,MEMBLEY,269362.3269,9871290.037
5454,3200105454,001 MEMBLEY,MEMBLEY,270172.1116,9871330.633
7048,3200207048,001 MEMBLEY,MEMBLEY,269601.8045,9871241.235
6685,3200106685,001 MEMBLEY,MEMBLEY,270159.4849,9871344.135
7581,3200107581,001 MEMBLEY,MEMBLEY,269593.657,9871168.323
5489,3200105489,001 MEMBLEY,MEMBLEY,270218.1636,9871329.782
12275,3200112275,001 MEMBLEY,MEMBLEY,269575.9022,9871141.138
11048,3200111048,001 MEMBLEY,MEMBLEY,270207.937,9871308.796
10905,3200110905,001 MEMBLEY,MEMBLEY,269550.4495,9871110.906
5971,3200105971,001 MEMBLEY,MEMBLEY,270341.4498,9871413.745
6396,3200106396,001 MEMBLEY,MEMBLEY,269647.2829,9871111.936
20850,3200220850,001 MEMBLEY,MEMBLEY,270341.3148,9871399.136
6400,3200106400,001 MEMBLEY,MEMBLEY,269667.4956,9871102.144
5554,3200105554,001 MEMBLEY,MEMBLEY,270335.677,9871391.786
11764,3200111764,001 MEMBLEY,MEMBLEY,269711.7544,9871041.917
7964,3200107964,001 MEMBLEY,MEMBLEY,270328.0402,9871381.587
6806,3200206806,001 MEMBLEY,MEMBLEY,269722.306,9871049.667
5586,3200105586,001 MEMBLEY,MEMBLEY,270327.2249,9871379.964
6904,3200106904,001 MEMBLEY,MEMBLEY,269758.0399,9871101.953
5579,3200105579,001 MEMBLEY,MEMBLEY,270318.9842,9871380.06
11052,3200111052,001 MEMBLEY,MEMBLEY,269777.3611,9871144.014
11260,3200111260,001 MEMBLEY,MEMBLEY,270315.0308,9871360.213
7062,3200107062,001 MEMBLEY,MEMBLEY,269713.8634,9871176.633
16894,3200116894,001 MEMBLEY,MEMBLEY,270303.0974,9871359.81
7731,3200107731,001 MEMBLEY,MEMBLEY,269703.0159,9871192.773
511,3200100511,001 MEMBLEY,MEMBLEY,270306.3561,9871348.464
6397,3200106397,001 MEMBLEY,MEMBLEY,269694.9494,9871186.536
11041,3200111041,001 MEMBLEY,MEMBLEY,270294.8863,9871353.046
7050,3200107050,001 MEMBLEY,MEMBLEY,269702.1232,9871195.519
529,3200100529,001 MEMBLEY,MEMBLEY,270291.9211,9871347.442
11045,3200111045,001 MEMBLEY,MEMBLEY,269672.006,9871200.769
9330,3200109330,001 MEMBLEY,MEMBLEY,270279.0777,9871328.388
10235,3200110235,001 MEMBLEY,MEMBLEY,269660.1544,9871219.912
5530,3200105530,001 MEMBLEY,MEMBLEY,270274.3887,9871321.214
7568,3200107568,001 MEMBLEY,MEMBLEY,269621.1913,9871294.799
5581,3200105581,001 MEMBLEY,MEMBLEY,270271.2562,9871317.027
7047,3200107047,001 MEMBLEY,MEMBLEY,269626.0076,9871305.457
5580,3200105580,001 MEMBLEY,MEMBLEY,270276.9774,9871307.999
7572,3200107572,001 MEMBLEY,MEMBLEY,269650.8799,9871342.859
5591,3200105591,001 MEMBLEY,MEMBLEY,270263.7988,9871289.758
563,3200100563,001 MEMBLEY,MEMBLEY,269665.2907,9871350.649
5535,3200105535,001 MEMBLEY,MEMBLEY,270256.3367,9871294.435
6394,3200106394,001 MEMBLEY,MEMBLEY,269687.0438,9871365.67
5458,3200105458,001 MEMBLEY,MEMBLEY,270254.9592,9871275.115
6398,3200106398,001 MEMBLEY,MEMBLEY,269721.3978,9871402.286
5425,3200105425,001 MEMBLEY,MEMBLEY,270247.8593,9871266.428
7735,3200107735,001 MEMBLEY,MEMBLEY,269695.1436,9871301.176
5455,3200105455,001 MEMBLEY,MEMBLEY,269964.4975,9871347.053
7573,3200107573,001 MEMBLEY,MEMBLEY,269725.0701,9871277.603
11549,3200111549,001 MEMBLEY,MEMBLEY,269652.45,9871529.503
11751,3200311751,001 MEMBLEY,MEMBLEY,269750.3267,9871271.723
13429,3200113429,001 MEMBLEY,MEMBLEY,269585.4605,9871567.096
7371,3200107371,001 MEMBLEY,MEMBLEY,269766.3086,9871262.425
7566,3200107566,001 MEMBLEY,MEMBLEY,269525.0976,9871600.601
7574,3200107574,001 MEMBLEY,MEMBLEY,269768.7659,9871251.367
11055,3200111055,001 MEMBLEY,MEMBLEY,270375.7311,9871270.522
6709,3200106709,001 MEMBLEY,MEMBLEY,269794.7083,9871246.206
13001,3200213001,001 MEMBLEY,MEMBLEY,270344.2833,9871316.702
20346,3200120346,001 MEMBLEY,MEMBLEY,269783.3926,9871243.101
6209,3200106209,001 MEMBLEY,MEMBLEY,270463.6118,9871182.823
7730,3200107730,001 MEMBLEY,MEMBLEY,269833.0948,9871223.763
7968,3200107968,001 MEMBLEY,MEMBLEY,270572.7089,9871133.279
12579,3200112579,001 MEMBLEY,MEMBLEY,269716.6319,9871474.746
9061,3200109061,001 MEMBLEY,MEMBLEY,269702.8023,9871484.008
11047,3200111047,001 MEMBLEY,MEMBLEY,269685.0556,9871496.217
11051,3200111051,001 MEMBLEY,MEMBLEY,269894.0489,9871370.43
10863,3200110863,001 MEMBLEY,MEMBLEY,269970.6597,9871293.433
13020,3200113020,001 MEMBLEY,MEMBLEY,269975.6541,9871288.865
5461,3200105461,001 MEMBLEY,MEMBLEY,269944.3391,9871257.597
6406,3200106406,001 MEMBLEY,MEMBLEY,269926.5647,9871231.684
6042,3200106042,001 MEMBLEY,MEMBLEY,269917.7405,9871221.41
5604,3200105604,001 MEMBLEY,MEMBLEY,269913.6994,9871214.847
5539,3200105539,001 MEMBLEY,MEMBLEY,269900.0858,9871183.922
7736,3200107736,001 MEMBLEY,MEMBLEY,269883.5449,9871171.208
5523,3200105523,001 MEMBLEY,MEMBLEY,269855.111,9871132.808
5573,3200105573,001 MEMBLEY,MEMBLEY,269845.9893,9871123.493
11255,3200111255,001 MEMBLEY,MEMBLEY,269838.0966,9871107.947
5541,3200105541,001 MEMBLEY,MEMBLEY,269829.7874,9871103.775
5609,3200105609,001 MEMBLEY,MEMBLEY,269815.387,9871081.718
5479,3200105479,001 MEMBLEY,MEMBLEY,269814.0742,9871075.707
5533,3200105533,001 MEMBLEY,MEMBLEY,269804.7705,9871061.377
5578,3200105578,001 MEMBLEY,MEMBLEY,269796.2805,9871050.808
5553,3200105553,001 MEMBLEY,MEMBLEY,269785.53,9871035.998
5431,3200105431,001 MEMBLEY,MEMBLEY,269997.7062,9871275.498
5491,3200105491,001 MEMBLEY,MEMBLEY,270015.5175,9871251.142
5555,3200105555,001 MEMBLEY,MEMBLEY,269985.8838,9871204.243
9066,3200109066,001 MEMBLEY,MEMBLEY,269971.3716,9871182.905
11560,3200111560,001 MEMBLEY,MEMBLEY,269954.3988,9871151.887
204,32001204,001 MEMBLEY,MEMBLEY,269945.4598,9871150.045
5610,3200105610,001 MEMBLEY,MEMBLEY,269939.4339,9871140.594
21482,3200121482,001 MEMBLEY,MEMBLEY,269932.5025,9871129.879
11409,3200111409,001 MEMBLEY,MEMBLEY,269918.2485,9871110.568
5501,3200105501,001 MEMBLEY,MEMBLEY,269905.5193,9871086.872
5583,3200105583,001 MEMBLEY,MEMBLEY,269895.2487,9871075.398
22027,3200122027,001 MEMBLEY,MEMBLEY,269857.8082,9871022.466
13012,3200113012,001 MEMBLEY,MEMBLEY,269842.8266,9871008.685
5443,3200105443,001 MEMBLEY,MEMBLEY,269996.824,9871213.45
12555,3200112555,001 MEMBLEY,MEMBLEY,270046.6241,9871186.997
5596,3200105596,001 MEMBLEY,MEMBLEY,270031.7587,9871166.488
5416,3200105416,001 MEMBLEY,MEMBLEY,270025.2177,9871154.888
5588,3200105588,001 MEMBLEY,MEMBLEY,270009.6462,9871135.853
5602,3200105602,001 MEMBLEY,MEMBLEY,269993.6685,9871114.089
5515,3200105515,001 MEMBLEY,MEMBLEY,269988.8869,9871106.657
10940,3200110940,001 MEMBLEY,MEMBLEY,269979.8432,9871092.161
5442,3200105442,001 MEMBLEY,MEMBLEY,269966.4791,9871073.828
5441,3200105441,001 MEMBLEY,MEMBLEY,269940.7128,9871044.564
5419,3200105419,001 MEMBLEY,MEMBLEY,269937.969,9871038.249
19203,3200119203,001 MEMBLEY,MEMBLEY,269916.4805,9871016.813
5548,3200105548,001 MEMBLEY,MEMBLEY,269967.3361,9870993.255
6917,3200106917,001 MEMBLEY,MEMBLEY,270008.3268,9871037.379
21346,3200121346,001 MEMBLEY,MEMBLEY,270031.2141,9871074.171
5466,3200105466,001 MEMBLEY,MEMBLEY,270047.196,9871090.294
5618,3200105618,001 MEMBLEY,MEMBLEY,270052.4941,9871101.597
5445,3200105445,001 MEMBLEY,MEMBLEY,270091.2865,9871158.015
5528,3200105528,001 MEMBLEY,MEMBLEY,270120.017,9871146.109
5499,3200105499,001 MEMBLEY,MEMBLEY,270078.1243,9871168.089
19120,3200119120,001 MEMBLEY,MEMBLEY,270059.8011,9871182.029
5434,3200105434,001 MEMBLEY,MEMBLEY,270164.906,9871111.8
5493,3200105493,001 MEMBLEY,MEMBLEY,270178.0762,9871065.486
20929,3200120929,001 MEMBLEY,MEMBLEY,270098.2644,9870953.608
8262,3200108262,001 MEMBLEY,MEMBLEY,270115.0571,9870977.289
5576,3200105576,001 MEMBLEY,MEMBLEY,270121.7858,9870985.921
5513,3200105513,001 MEMBLEY,MEMBLEY,270124.6581,9870990.845
15428,3200115428,001 MEMBLEY,MEMBLEY,270134.4185,9871014.816
5422,3200105422,001 MEMBLEY,MEMBLEY,270147.6392,9871026.236
5408,3200105408,001 MEMBLEY,MEMBLEY,270164.9335,9871048.922
5556,3200105556,001 MEMBLEY,MEMBLEY,270168.8982,9871057.055
5433,3200105433,001 MEMBLEY,MEMBLEY,270215.0507,9871121.33
5495,3200105495,001 MEMBLEY,MEMBLEY,270251.5483,9871169.561
15445,3200115445,001 MEMBLEY,MEMBLEY,270255.0892,9871173.638
5601,3200105601,001 MEMBLEY,MEMBLEY,270181.8961,9871169.842
5418,3200105418,001 MEMBLEY,MEMBLEY,270172.7433,9871177.596
5522,3200105522,001 MEMBLEY,MEMBLEY,270162.2711,9871187.948
5459,3200105459,001 MEMBLEY,MEMBLEY,270143.709,9871198.81
5446,3200105446,001 MEMBLEY,MEMBLEY,270100.0063,9871217.584
5525,3200105525,001 MEMBLEY,MEMBLEY,270089.5541,9871218.052
5551,3200105551,001 MEMBLEY,MEMBLEY,270060.6688,9871238.695
9064,3200109064,001 MEMBLEY,MEMBLEY,270036.2037,9871253.314
5431,3200105431,001 MEMBLEY,MEMBLEY,270013.6044,9871304.488
5432,3200105432,001 MEMBLEY,MEMBLEY,270074.987,9871271.5
5486,3200105486,001 MEMBLEY,MEMBLEY,270104.2784,9871253.806
5592,3200105592,001 MEMBLEY,MEMBLEY,270175.0361,9871213.672
5538,3200105538,001 MEMBLEY,MEMBLEY,270309.7416,9871159.207
5439,3200105439,001 MEMBLEY,MEMBLEY,270304.6133,9871143.903
11053,3200111053,001 MEMBLEY,MEMBLEY,270290.9415,9871137.21
11287,3200111287,001 MEMBLEY,MEMBLEY,270258.8574,9871095.334
12303,3200112303,001 MEMBLEY,MEMBLEY,270247.5164,9871076.154
13795,3200113795,001 MEMBLEY,MEMBLEY,270235.8056,9871055.094
14081,3200114081,001 MEMBLEY,MEMBLEY,270217.8292,9871026.417
7958,3200107958,001 MEMBLEY,MEMBLEY,270205.758,9871016.085
5414,3200105414,001 MEMBLEY,MEMBLEY,270201.7362,9871010.202
13153,3200113153,001 MEMBLEY,MEMBLEY,270182.3048,9870992.03
5512,3200105512,001 MEMBLEY,MEMBLEY,270177.4239,9870968.302
16900,3200316900,001 MEMBLEY,MEMBLEY,270162.4952,9870958.319
5595,3200105595,001 MEMBLEY,MEMBLEY,270349.5571,9871161.19
5614,3200105614,001 MEMBLEY,MEMBLEY,270334.3602,9871086.836
5423,3200105423,001 MEMBLEY,MEMBLEY,270325.813,9871078.332
5413,3200105413,001 MEMBLEY,MEMBLEY,270308.1699,9871050.484
5437,3200105437,001 MEMBLEY,MEMBLEY,270306.0036,9871044.288
14819,3200114819,001 MEMBLEY,MEMBLEY,270289.2851,9871020.773
9333,3200109333,001 MEMBLEY,MEMBLEY,270278.6457,9871008.595
6188,3200106188,001 MEMBLEY,MEMBLEY,270237.1394,9870956.733
11611,3200111611,001 MEMBLEY,MEMBLEY,270228.0965,9870941.113
5567,3200105567,001 MEMBLEY,MEMBLEY,270219.4271,9870922.193
7963,3200107963,001 MEMBLEY,MEMBLEY,270203.5516,9870912.965
5597,3200105597,001 MEMBLEY,MEMBLEY,270410.9283,9871093.031
5599,3200105599,001 MEMBLEY,MEMBLEY,270358.1756,9871021.967
11565,3200111565,001 MEMBLEY,MEMBLEY,270316.2154,9870958.837
12990,3200112990,001 MEMBLEY,MEMBLEY,270299.8448,9870941.626
5468,3200105468,001 MEMBLEY,MEMBLEY,270298.1059,9870934.51
19946,3200119946,001 MEMBLEY,MEMBLEY,270287.0226,9870918.151
5619,3200105619,001 MEMBLEY,MEMBLEY,270273.6192,9870902.952
5558,3200105558,001 MEMBLEY,MEMBLEY,270258.1644,9870876.525
21634,3200121634,001 MEMBLEY,MEMBLEY,270256.1435,9870874.588
15700,3200115700,001 MEMBLEY,MEMBLEY,270244.4374,9870863.104
5613,3200105613,001 MEMBLEY,MEMBLEY,270377.1844,9870983.638
5612,3200105612,001 MEMBLEY,MEMBLEY,270377.9329,9870974.938
5550,3200105550,001 MEMBLEY,MEMBLEY,270393.7166,9870979.66
11553,3200111553,001 MEMBLEY,MEMBLEY,270376.8382,9870924.484
12996,3200112996,001 MEMBLEY,MEMBLEY,270350.5221,9870933.166
6206,3200106206,001 MEMBLEY,MEMBLEY,270322.3768,9870880.885
518,3200100518,001 MEMBLEY,MEMBLEY,268894.6206,9872112.933
559,3200100559,001 MEMBLEY,MEMBLEY,268967.3795,9872204.105
10878,3200110878,001 MEMBLEY,MEMBLEY,268971.1753,9872214.947
6897,3200106897,001 MEMBLEY,MEMBLEY,268943.3627,9872163.791
10870,3200110870,001 MEMBLEY,MEMBLEY,268968.7393,9872196.825
572,3200100572,001 MEMBLEY,MEMBLEY,268972.1123,9872202.21
10893,3200110893,001 MEMBLEY,MEMBLEY,268993.0425,9872226.189
6192,3200106192,001 MEMBLEY,MEMBLEY,268998.9287,9872245.401
11563,3200111563,001 MEMBLEY,MEMBLEY,269022.1065,9872266.009
507,3200100507,001 MEMBLEY,MEMBLEY,269098.7102,9872275.503
13411,3200113411,001 MEMBLEY,MEMBLEY,269008.4325,9872240.026
526,3200100526,001 MEMBLEY,MEMBLEY,269064.1607,9872201.226
10871,3200110871,001 MEMBLEY,MEMBLEY,269067.7682,9872190.39
10481,3200110481,001 MEMBLEY,MEMBLEY,269069.9601,9872186.907
11293,3200111293,001 MEMBLEY,MEMBLEY,269094.0305,9872179.496
10953,3200110953,001 MEMBLEY,MEMBLEY,269101.7711,9872174.801
10894,3200110894,001 MEMBLEY,MEMBLEY,269121.9598,9872146.999
10479,3200110479,001 MEMBLEY,MEMBLEY,269146.9089,9872130.464
10889,3200110889,001 MEMBLEY,MEMBLEY,269161.4402,9872151.286
13808,3200113808,001 MEMBLEY,MEMBLEY,269171.7364,9872178.631
568,3200100568,001 MEMBLEY,MEMBLEY,269213.5845,9872167.325
504,3200100504,001 MEMBLEY,MEMBLEY,269119.8691,9872113.54
18744,3200118744,001 MEMBLEY,MEMBLEY,269113.8883,9872096.706
10480,3200110480,001 MEMBLEY,MEMBLEY,269088.5322,9872086.364
11230,3200111230,001 MEMBLEY,MEMBLEY,269040.2794,9872102.422
10892,3200110892,001 MEMBLEY,MEMBLEY,269003.5811,9872125.068
21892,3200121892,001 MEMBLEY,MEMBLEY,269096.5221,9872070.609
11580,3200111580,001 MEMBLEY,MEMBLEY,269062.9097,9872034.325
1305,320011305,001 MEMBLEY,MEMBLEY,269038.2782,9872022.694
12244,3200112244,001 MEMBLEY,MEMBLEY,269190.459,9871846.854
15969,3200115969,001 MEMBLEY,MEMBLEY,269275.4155,9871876.723
6203,3200106203,001 MEMBLEY,MEMBLEY,269278.295,9871897.298
6190,3200106190,001 MEMBLEY,MEMBLEY,269298.5499,9871905.921
6932,3200106932,001 MEMBLEY,MEMBLEY,269308.8391,9871917.468
13015,3200113015,001 MEMBLEY,MEMBLEY,269313.1505,9871933.49
6182,3200106182,001 MEMBLEY,MEMBLEY,269323.0481,9871947.636
10853,3200110853,001 MEMBLEY,MEMBLEY,269377.9837,9871927.012
8660,3200108660,001 MEMBLEY,MEMBLEY,269381.9732,9871926.425
19483,3200119483,001 MEMBLEY,MEMBLEY,269467.6585,9871898.579
6215,3200106215,001 MEMBLEY,MEMBLEY,269482.5459,9871914.572
6200,3200106200,001 MEMBLEY,MEMBLEY,269487.8015,9871933.397
6191,3200106191,001 MEMBLEY,MEMBLEY,269480.6491,9871945.669
6913,3200106913,001 MEMBLEY,MEMBLEY,269489.0826,9871957.62
10854,3200110854,001 MEMBLEY,MEMBLEY,269461.746,9871889.966
6796,3200106796,001 MEMBLEY,MEMBLEY,269497.6935,9871777.454
12240,3200112240,001 MEMBLEY,MEMBLEY,269508.6145,9871787.637
7046,3200107046,001 MEMBLEY,MEMBLEY,269527.251,9871802.048
18157,3200118157,001 MEMBLEY,MEMBLEY,269544.3751,9871829.213
9327,3200109327,001 MEMBLEY,MEMBLEY,269533.3312,9871834.993
19239,3200119239,001 MEMBLEY,MEMBLEY,269537.8563,9871837.983
8849,3200108849,001 MEMBLEY,MEMBLEY,269573.351,9871862.618
8672,3200108672,001 MEMBLEY,MEMBLEY,269575.9559,9871878.049
8674,3200108674,001 MEMBLEY,MEMBLEY,269585.871,9871893.504
7961,3200107961,001 MEMBLEY,MEMBLEY,269593.9919,9871901.658
9329,3200109329,001 MEMBLEY,MEMBLEY,269602.2368,9871892.207
7970,3200207970,001 MEMBLEY,MEMBLEY,269657.8045,9871869.758
14789,3200114789,001 MEMBLEY,MEMBLEY,269692.5856,9871855.276
6825,3200106825,001 MEMBLEY,MEMBLEY,269551.8834,9871761.696
6688,3200106688,001 MEMBLEY,MEMBLEY,269577.2883,9871755.889
6694,3200106694,001 MEMBLEY,MEMBLEY,269605.8357,9871740.85
6686,3200106686,001 MEMBLEY,MEMBLEY,269627.6582,9871762.433
6690,3200106690,001 MEMBLEY,MEMBLEY,269638.3092,9871761.15
6691,3200106691,001 MEMBLEY,MEMBLEY,269655.0852,9871782.306
6687,3200106687,001 MEMBLEY,MEMBLEY,269661.2971,9871787.583
7366,3200107366,001 MEMBLEY,MEMBLEY,269657.3753,9871796.945
6692,3200106692,001 MEMBLEY,MEMBLEY,269652.8174,9871788.167
6807,3200206807,001 MEMBLEY,MEMBLEY,269612.9214,9871718.255
7036,3200107036,001 MEMBLEY,MEMBLEY,269633.3028,9871705.901
12003,3200212003,001 MEMBLEY,MEMBLEY,269660.3192,9871703.93
14613,3200114613,001 MEMBLEY,MEMBLEY,269664.3091,9871702.827
17910,3200117910,001 MEMBLEY,MEMBLEY,269719.1524,9871757.578
6821,3200206821,001 MEMBLEY,MEMBLEY,269722.0564,9871744.584
14282,3200114282,001 MEMBLEY,MEMBLEY,269778.1386,9871678.171
21723,3200121723,001 MEMBLEY,MEMBLEY,269714.4455,9871673.406
21349,3200121349,001 MEMBLEY,MEMBLEY,269730.3915,9871662.56
6896,3200106896,001 MEMBLEY,MEMBLEY,269748.2857,9871651.587
13006,3200113006,001 MEMBLEY,MEMBLEY,269748.0348,9871639.439
6898,3200106898,001 MEMBLEY,MEMBLEY,269769.1883,9871637.039
11279,3200111279,001 MEMBLEY,MEMBLEY,269821.5132,9871608.947
5457,3200105457,001 MEMBLEY,MEMBLEY,269840.6622,9871581.993
5547,3200105547,001 MEMBLEY,MEMBLEY,269979.8053,9871396.909
7577,3200107577,001 MEMBLEY,MEMBLEY,269986.6896,9871421.394
18840,3200118840,001 MEMBLEY,MEMBLEY,269994.5615,9871414.542
5404,3200105404,001 MEMBLEY,MEMBLEY,269994.1521,9871416.201
7369,3200107369,001 MEMBLEY,MEMBLEY,270005.4151,9871440.689
5574,3200105574,001 MEMBLEY,MEMBLEY,270025.5868,9871461.424
5428,3200105428,001 MEMBLEY,MEMBLEY,270049.6513,9871487.12
5561,3200105561,001 MEMBLEY,MEMBLEY,270051.6106,9871497.223
5508,3200105508,001 MEMBLEY,MEMBLEY,270052.5506,9871505.721
19412,3200119412,001 MEMBLEY,MEMBLEY,270085.1039,9871543.737
15713,3200115713,001 MEMBLEY,MEMBLEY,270103.6811,9871563.014
2503,320012503,001 MEMBLEY,MEMBLEY,270029.4182,9871347.395
6061,3200206061,001 MEMBLEY,MEMBLEY,270035.3951,9871344.1
5497,3200105497,001 MEMBLEY,MEMBLEY,270129.1603,9871252.682
12559,3200112559,001 MEMBLEY,MEMBLEY,270068.2026,9871288.048
12567,3200112567,001 MEMBLEY,MEMBLEY,269616.1038,9871552.924
8259,3200108259,001 MEMBLEY,MEMBLEY,269556.0375,9871587.02
11568,3200111568,001 MEMBLEY,MEMBLEY,269461.2137,9871628.574
10053,3200110053,001 MEMBLEY,MEMBLEY,270279.5109,9871218.21
5410,3200105410,001 MEMBLEY,MEMBLEY,270299.3939,9871253.083
21833,3200121833,001 MEMBLEY,MEMBLEY,270349.1541,9871255.608
13016,3200213016,001 MEMBLEY,MEMBLEY,270362.0133,9871253.94
5450,3200105450,001 MEMBLEY,MEMBLEY,270368.534,9871293.374
570,3200100570,001 MEMBLEY,MEMBLEY,270355.1115,9871329.624
8655,3200108655,001 MEMBLEY,MEMBLEY,270363.0402,9871194.492
595,320010595,001 MEMBLEY,MEMBLEY,270405.2785,9871207.131
9339,3200209339,001 MEMBLEY,MEMBLEY,270585.4224,9871127.814
5494,3200105494,001 MEMBLEY,MEMBLEY,270275.3951,9871213.82
5500,3200105500,001 MEMBLEY,MEMBLEY,270311.632,9871263.415
5417,3200105417,001 MEMBLEY,MEMBLEY,270332.0957,9871290.712
5607,3200105607,001 MEMBLEY,MEMBLEY,270326.1725,9871271.444
5966,3200205966,002 MEMBLEY,MEMBLEY,270595.9415,9871866.645
1475,320021475,002 MEMBLEY,MEMBLEY,271240.6041,9871710.888
5898,3200205898,002 MEMBLEY,MEMBLEY,271256.7707,9871779.197
5856,3200205856,002 MEMBLEY,MEMBLEY,270598.6767,9871881.449
6735,3200206735,002 MEMBLEY,MEMBLEY,270611.1814,9871908.095
5722,3200205722,002 MEMBLEY,MEMBLEY,271250.3754,9871745.514
5706,3200205706,002 MEMBLEY,MEMBLEY,271195.8233,9871622.429
5892,3200205892,002 MEMBLEY,MEMBLEY,270629.5995,9871967.502
5711,3200205711,002 MEMBLEY,MEMBLEY,271242.1554,9871720.936
5859,3200205859,002 MEMBLEY,MEMBLEY,271179.9001,9871627.745
937,320020937,002 MEMBLEY,MEMBLEY,271122.0887,9871649.252
5944,3200205944,002 MEMBLEY,MEMBLEY,270582.9492,9871872.719
5868,3200205868,002 MEMBLEY,MEMBLEY,271101.507,9871656.5
6430,3200206430,002 MEMBLEY,MEMBLEY,270554.9012,9871890.192
8670,3200208670,002 MEMBLEY,MEMBLEY,270526.9202,9871892.218
disconnected,32002disconnected,002 MEMBLEY,MEMBLEY,271084.5836,9871659.4
9629,3200209629,002 MEMBLEY,MEMBLEY,271030.279,9871680.725
21497,3200221497,002 MEMBLEY,MEMBLEY,270480.8012,9871908.756
12253,3200212253,002 MEMBLEY,MEMBLEY,271022.9857,9871682.785
